idx,kind,claim_id,vid,p_entail_fwd,p_contra_fwd,p_entail_bwd,p_contra_bwd
161,unrelated,88,1455,0.88934094,0.06470738,,
161,unrelated_token,88,1456,0.88185316,0.072493024,,
162,paraphrase,-1,1458,0.9958092,0.00079047907,0.9879431128501892,0.0023049942683428526
162,translate,-1,1459,0.9967585,0.00063701614,0.9970358610153198,0.000709453655872494
162,polarity,-1,1460,0.0010331251,0.99788207,,
162,vocab,-1,1461,0.006460555,0.9883024,,
162,cat,-1,1462,0.0008649552,0.9979505,,
162,shuffle,-1,1463,0.9671592,0.019004496,0.9450962543487549,0.038894664496183395
162,unrelated,133,1464,0.1734601,0.08056803,,
162,unrelated_token,133,1465,0.5360477,0.07415784,,
163,paraphrase,-1,1467,0.9978231,0.00043317585,0.9987572431564331,0.0003416539402678609
163,translate,-1,1468,0.9957831,0.0018129144,0.9978172779083252,0.0006364485598169267
163,polarity,-1,1469,0.0023048962,0.99564916,,
163,vocab,-1,1470,0.014388465,0.98246,,
163,cat,-1,1471,0.0010391856,0.99787176,,
163,shuffle,-1,1472,0.92698795,0.058770485,0.9349641799926758,0.0492137111723423
163,unrelated,34,1473,0.7328106,0.05125079,,
163,unrelated_token,34,1474,0.71860784,0.061999135,,
164,paraphrase,-1,1476,0.9981775,0.00024355116,0.9985671043395996,0.0002063763968180865
164,translate,-1,1477,0.99666506,0.0005490908,0.9937794804573059,0.0009026766638271511
164,polarity,-1,1478,0.0011843822,0.99779665,,
164,vocab,-1,1479,0.0002198663,0.9993843,,
164,cat,-1,1480,0.0025135456,0.98668474,,
164,shuffle,-1,1481,0.9687318,0.019890567,0.96413654088974,0.022585920989513397
164,unrelated,65,1482,0.7781867,0.10676587,,
164,unrelated_token,65,1483,0.6593234,0.15883633,,
165,paraphrase,-1,1485,0.9975012,0.00049454276,0.9979878664016724,0.00032512168399989605
165,translate,-1,1486,0.9967835,0.0008357291,0.9967629909515381,0.0009250487782992423
165,polarity,-1,1487,0.00080506725,0.9984634,,
165,vocab,-1,1488,0.0035115962,0.9948133,,
165,cat,-1,1489,0.0004828944,0.99905354,,
165,shuffle,-1,1490,0.94938946,0.03548812,0.9499533772468567,0.03445032238960266
165,unrelated,29,1491,0.99073493,0.007454356,,
165,unrelated_token,29,1492,0.9916432,0.006501413,,
166,paraphrase,-1,1494,0.99824893,0.00028643393,0.9977008700370789,0.00035419565392658114
166,translate,-1,1495,0.99544275,0.0011978537,0.9976033568382263,0.0005264919600449502
166,polarity,-1,1496,0.0010953258,0.99775225,,
166,vocab,-1,1497,0.14735079,0.840115,,
166,cat,-1,1498,0.84077567,0.1199774,,
166,shuffle,-1,1499,0.9463675,0.03871944,0.8913224339485168,0.08402664214372635
166,unrelated,115,1500,0.95522857,0.019065648,,
166,unrelated_token,115,1501,0.9503011,0.023697572,,
167,paraphrase,-1,1503,0.9977436,0.00043996234,0.9973651766777039,0.0005792304291389883
167,translate,-1,1504,0.9963839,0.0011463173,0.997825562953949,0.0006477403803728521
167,polarity,-1,1505,0.000713179,0.9983639,,
167,vocab,-1,1506,0.7725646,0.21532051,,
167,cat,-1,1507,0.0015439175,0.9972746,,
167,shuffle,-1,1508,0.9363332,0.04273667,0.9615132808685303,0.025386841967701912
167,unrelated,70,1509,0.6491159,0.02369027,,
167,unrelated_token,70,1510,0.6437182,0.02990199,,
168,paraphrase,-1,1512,0.9950647,0.0010587666,0.9965330362319946,0.0006431220099329948
168,translate,-1,1513,0.9975879,0.0005977507,0.9983199238777161,0.00036709694541059434
168,polarity,-1,1514,0.0008466485,0.9980426,,
168,vocab,-1,1515,0.01460465,0.9741208,,
168,cat,-1,1516,0.0060430206,0.98790216,,
168,shuffle,-1,1517,0.8355283,0.04591065,0.8205779790878296,0.04725302755832672
168,unrelated,5,1518,0.00062018156,0.9818558,,
168,unrelated_token,5,1519,0.0005579146,0.985366,,
169,paraphrase,-1,1521,0.9976833,0.0007661027,0.9977818131446838,0.0004898745100945234
169,translate,-1,1522,0.99645257,0.0015608292,0.9982637763023376,0.0006219834322109818
169,polarity,-1,1523,0.0017908848,0.997224,,
169,vocab,-1,1524,0.0017529355,0.99729025,,
169,cat,-1,1525,0.0017999398,0.99641067,,
169,shuffle,-1,1526,0.937512,0.045063533,0.9592089056968689,0.026906784623861313
169,unrelated,249,1527,0.22715923,0.041081924,,
169,unrelated_token,249,1528,0.25967678,0.080304295,,
170,paraphrase,-1,1530,0.9972842,0.00065246655,0.9977967739105225,0.00041657013935036957
170,translate,-1,1531,0.99546576,0.0012652149,0.9976951479911804,0.000608416274189949
170,polarity,-1,1532,0.0011746584,0.99736625,,
170,vocab,-1,1533,0.0075916536,0.9894672,,
170,cat,-1,1534,0.009237043,0.97782546,,
170,shuffle,-1,1535,0.90352684,0.07465651,0.9104389548301697,0.06579115986824036
170,unrelated,160,1536,0.89085996,0.016654743,,
170,unrelated_token,160,1537,0.87683934,0.018430727,,
171,paraphrase,-1,1539,0.99775773,0.00043996857,0.9959832429885864,0.00102713902015239
171,translate,-1,1540,0.9969784,0.0006612454,0.9978939890861511,0.0004566645948216319
171,polarity,-1,1541,0.004779619,0.9916019,,
171,vocab,-1,1542,0.0016804214,0.9960627,,
171,cat,-1,1543,0.46096435,0.4984213,,
171,shuffle,-1,1544,0.9462941,0.0348921,0.9391465187072754,0.04034673795104027
171,unrelated,101,1545,0.0023609253,0.9942835,,
171,unrelated_token,101,1546,0.0023511099,0.9940252,,
172,paraphrase,-1,1548,0.9977336,0.0005024477,0.9984133243560791,0.0003164869558531791
172,translate,-1,1549,0.99806875,0.00041749832,0.9985803365707397,0.000323414133163169
172,polarity,-1,1550,0.00040578903,0.9989172,,
172,vocab,-1,1551,0.002623843,0.9963446,,
172,cat,-1,1552,0.0023184628,0.99663144,,
172,shuffle,-1,1553,0.98614466,0.007073129,0.9809042811393738,0.008346758782863617
172,unrelated,121,1554,0.38756582,0.19352905,,
172,unrelated_token,121,1555,0.50991124,0.15043536,,
173,paraphrase,-1,1557,0.99548537,0.00086788903,0.996775209903717,0.0009751517791301012
173,translate,-1,1558,0.9962022,0.0007664609,0.9972952008247375,0.0006851234356872737
173,polarity,-1,1559,0.00048934337,0.9986486,,
173,vocab,-1,1560,0.001159571,0.9981091,,
173,cat,-1,1561,0.49377093,0.4449971,,
173,shuffle,-1,1562,0.96031547,0.026185637,0.9426063299179077,0.03944157809019089
173,unrelated,182,1563,0.14078985,0.054146964,,
173,unrelated_token,182,1564,0.15409195,0.061834637,,
174,paraphrase,-1,1566,0.99777967,0.0006695776,0.9973267316818237,0.0006576118757948279
174,translate,-1,1567,0.99453163,0.0032499486,0.9981726408004761,0.0004676246317103505
174,polarity,-1,1568,0.0013054786,0.99748945,,
174,vocab,-1,1569,0.001632498,0.996425,,
174,cat,-1,1570,0.002603641,0.9944833,,
174,shuffle,-1,1571,0.92447466,0.053995114,0.9198546409606934,0.05502619966864586
174,unrelated,46,1572,0.8733935,0.022802686,,
174,unrelated_token,46,1573,0.88811755,0.03138502,,
175,paraphrase,-1,1575,0.99836105,0.00035512293,0.9977715015411377,0.0004985565901733935
175,translate,-1,1576,0.99677247,0.0009018654,0.9971068501472473,0.0007853495189920068
175,polarity,-1,1577,0.0003436306,0.998667,,
175,vocab,-1,1578,0.13943136,0.8458718,,
175,cat,-1,1579,0.0020106435,0.99384356,,
175,shuffle,-1,1580,0.71848494,0.24751493,0.8747922778129578,0.10173537582159042
175,unrelated,71,1581,0.7358745,0.040434867,,
175,unrelated_token,71,1582,0.7939292,0.03117728,,
176,paraphrase,-1,1584,0.9978562,0.0006464963,0.9979403614997864,0.0004748780920635909
176,translate,-1,1585,0.99752134,0.0005884441,0.9983587861061096,0.00042336853221058846
176,polarity,-1,1586,0.00080181024,0.99831593,,
176,vocab,-1,1587,0.0024133965,0.99672264,,
176,cat,-1,1588,0.7444762,0.1993362,,
176,shuffle,-1,1589,0.92677844,0.054687567,0.8857547044754028,0.08640516549348831
176,unrelated,77,1590,0.98219126,0.0077371714,,
176,unrelated_token,77,1591,0.9821016,0.0076090866,,
177,paraphrase,-1,1593,0.99718297,0.0010384682,0.9977401494979858,0.0007197278318926692
177,translate,-1,1594,0.997558,0.00073092844,0.998415470123291,0.0004524629912339151
177,polarity,-1,1595,0.0051055755,0.99214023,,
177,vocab,-1,1596,0.013082101,0.984894,,
177,cat,-1,1597,0.0028152468,0.9925568,,
177,shuffle,-1,1598,0.9761345,0.014087941,0.9707696437835693,0.017351433634757996
177,unrelated,50,1599,0.81574506,0.15503071,,
177,unrelated_token,50,1600,0.82209605,0.15071861,,
178,paraphrase,-1,1602,0.9977737,0.0003792827,0.9982501864433289,0.00044711766531690955
178,translate,-1,1603,0.99628615,0.0011131119,0.9979093670845032,0.0006121231126599014
178,polarity,-1,1604,0.00075472327,0.9983419,,
178,vocab,-1,1605,0.012074028,0.98478556,,
178,cat,-1,1606,0.0013443399,0.9975259,,
178,shuffle,-1,1607,0.8905591,0.081829876,0.8745030164718628,0.10007612407207489
178,unrelated,250,1608,0.7589613,0.14901115,,
178,unrelated_token,250,1609,0.71592814,0.18391044,,
179,paraphrase,-1,1611,0.99524504,0.0006718016,0.9974810481071472,0.00032622841536067426
179,translate,-1,1612,0.9927987,0.0035250795,0.9982383251190186,0.00041109544690698385
179,polarity,-1,1613,0.0005912774,0.99841654,,
179,vocab,-1,1614,0.00581544,0.99146956,,
179,cat,-1,1615,0.0020083387,0.99658966,,
179,shuffle,-1,1616,0.9553393,0.030351555,0.918563723564148,0.060822974890470505
179,unrelated,155,1617,0.96712476,0.01467068,,
179,unrelated_token,155,1618,0.9726332,0.01298248,,
180,paraphrase,-1,1620,0.9980482,0.0003960441,0.9979729056358337,0.000366253312677145
180,translate,-1,1621,0.99805236,0.00041749148,0.99803227186203,0.0002674497081898153
180,polarity,-1,1622,0.00085829705,0.9980354,,
180,vocab,-1,1623,0.008108628,0.98701626,,
180,cat,-1,1624,0.65455604,0.31314066,,
180,shuffle,-1,1625,0.9212444,0.062127713,0.8836182951927185,0.09044376760721207
180,unrelated,30,1626,0.10364448,0.023024805,,
180,unrelated_token,30,1627,0.098899536,0.022197152,,
181,paraphrase,-1,1629,0.99791723,0.00064275874,0.9981794357299805,0.00037869656807743013
181,translate,-1,1630,0.99697876,0.0010102504,0.9981991648674011,0.00046218890929594636
181,polarity,-1,1631,0.0024873116,0.99370146,,
181,vocab,-1,1632,0.07248656,0.91891724,,
181,cat,-1,1633,0.0010995857,0.9977277,,
181,shuffle,-1,1634,0.8747077,0.10218604,0.8735976815223694,0.10065826028585434
181,unrelated,201,1635,0.017042458,0.9780027,,
181,unrelated_token,201,1636,0.047527775,0.94165826,,
182,paraphrase,-1,1638,0.9982206,0.00031335079,0.998314619064331,0.00036853173514828086
182,translate,-1,1639,0.99673104,0.0006874158,0.9982337951660156,0.0004559287626761943
182,polarity,-1,1640,0.00044736415,0.9988005,,
182,vocab,-1,1641,0.0006236321,0.9989568,,
182,cat,-1,1642,0.00086358475,0.99831724,,
182,shuffle,-1,1643,0.90657294,0.070731446,0.9223136901855469,0.055524636059999466
182,unrelated,25,1644,0.8992766,0.027908586,,
182,unrelated_token,25,1645,0.9196566,0.026577236,,
183,paraphrase,-1,1647,0.9974611,0.0007856285,0.9958046078681946,0.0007951206061989069
183,translate,-1,1648,0.99493235,0.0013726419,0.9972363114356995,0.0006410668138414621
183,polarity,-1,1649,0.00052398833,0.998694,,
183,vocab,-1,1650,0.6353416,0.34593558,,
183,cat,-1,1651,0.013905659,0.98154885,,
183,shuffle,-1,1652,0.9713814,0.016697226,0.9517828822135925,0.032204508781433105
183,unrelated,156,1653,0.7886642,0.013385456,,
183,unrelated_token,156,1654,0.89843225,0.009806771,,
184,paraphrase,-1,1656,0.99761707,0.00040368093,0.9981531500816345,0.0003461475425865501
184,translate,-1,1657,0.9977702,0.0006376627,0.9971510767936707,0.00041792989941313863
184,polarity,-1,1658,0.000265217,0.999413,,
184,vocab,-1,1659,0.058167554,0.9294267,,
184,cat,-1,1660,0.0012056245,0.9979944,,
184,shuffle,-1,1661,0.9600376,0.02870889,0.9447582960128784,0.0396089106798172
184,unrelated,214,1662,0.46570125,0.45269746,,
184,unrelated_token,214,1663,0.5172319,0.38381144,,
185,paraphrase,-1,1665,0.9981371,0.00031455094,0.9979871511459351,0.0003060204617213458
185,translate,-1,1666,0.99773216,0.00045659055,0.9979687333106995,0.0004558076907414943
185,polarity,-1,1667,0.0005292205,0.99886405,,
185,vocab,-1,1668,0.2050892,0.7900355,,
185,cat,-1,1669,0.0015301268,0.9961184,,
185,shuffle,-1,1670,0.95987403,0.024289502,0.9504418969154358,0.028925960883498192
185,unrelated,235,1671,0.96836084,0.016645307,,
185,unrelated_token,235,1672,0.9811545,0.008656073,,
186,paraphrase,-1,1674,0.99552107,0.00047744237,0.9976093769073486,0.000399754848331213
186,translate,-1,1675,0.992762,0.0012942262,0.9955090284347534,0.0007902407669462264
186,polarity,-1,1676,0.0046973154,0.9918086,,
186,vocab,-1,1677,0.7927809,0.16959311,,
186,cat,-1,1678,0.059442665,0.8942181,,
186,shuffle,-1,1679,0.55052096,0.2504826,0.5848032832145691,0.25096872448921204
186,unrelated,190,1680,0.9387725,0.0070427237,,
186,unrelated_token,190,1681,0.9388571,0.0070986003,,
187,paraphrase,-1,1683,0.99786216,0.00027267818,0.9976978898048401,0.00021949528309050947
187,translate,-1,1684,0.9970682,0.00062367,0.9811688661575317,0.00038256190600804985
187,polarity,-1,1685,0.0002501252,0.9994199,,
187,vocab,-1,1686,0.010124386,0.9873505,,
187,cat,-1,1687,0.0005353838,0.99872416,,
187,shuffle,-1,1688,0.97023433,0.018370401,0.9556905031204224,0.026873618364334106
187,unrelated,183,1689,0.98792297,0.0026529783,,
187,unrelated_token,183,1690,0.9890498,0.0024183192,,
188,paraphrase,-1,1692,0.99839586,0.00043173475,0.9982264637947083,0.0006317546358332038
188,translate,-1,1693,0.9968726,0.00075804116,0.9972424507141113,0.0008935221703723073
188,polarity,-1,1694,0.001108298,0.99780697,,
188,vocab,-1,1695,0.0019650084,0.9972372,,
188,cat,-1,1696,0.045763206,0.9432764,,
188,shuffle,-1,1697,0.7904012,0.18379122,0.7827245593070984,0.19022928178310394
188,unrelated,195,1698,0.906133,0.019921575,,
188,unrelated_token,195,1699,0.9171787,0.019035436,,
189,paraphrase,-1,1701,0.99683446,0.00044387503,0.9938626289367676,0.0002994454698637128
189,translate,-1,1702,0.99705637,0.0008846737,0.9964052438735962,0.0004695398092735559
189,polarity,-1,1703,0.0002656577,0.9991203,,
189,vocab,-1,1704,0.038388044,0.9553727,,
189,cat,-1,1705,0.0063943514,0.9906723,,
189,shuffle,-1,1706,0.9457609,0.03728501,0.8849366307258606,0.08749233186244965
189,unrelated,54,1707,0.41979152,0.07986474,,
189,unrelated_token,54,1708,0.55190134,0.0654342,,
190,paraphrase,-1,1710,0.9978161,0.0005104023,0.9985431432723999,0.0003159104671794921
190,translate,-1,1711,0.99829155,0.00051767495,0.9980162382125854,0.0005519872065633535
190,polarity,-1,1712,0.00039935773,0.9985668,,
190,vocab,-1,1713,0.0059870216,0.99028474,,
190,cat,-1,1714,0.009589927,0.98587126,,
190,shuffle,-1,1715,0.96802616,0.012933612,0.9461283087730408,0.023547478020191193
190,unrelated,209,1716,0.9618869,0.011897387,,
190,unrelated_token,209,1717,0.96089524,0.01374665,,
191,paraphrase,-1,1719,0.9979698,0.00044699208,0.9979389309883118,0.0006377705722115934
191,translate,-1,1720,0.9949981,0.0018009021,0.9966577291488647,0.0010729619534686208
191,polarity,-1,1721,0.00060886063,0.9984238,,
191,vocab,-1,1722,0.0056150393,0.9905894,,
191,cat,-1,1723,0.031222241,0.9543711,,
191,shuffle,-1,1724,0.80631864,0.1651034,0.7613495588302612,0.20386654138565063
191,unrelated,80,1725,0.84939784,0.13399291,,
191,unrelated_token,80,1726,0.73247975,0.24757634,,
192,paraphrase,-1,1728,0.9972108,0.0004895942,0.9975932240486145,0.00041002818034030497
192,translate,-1,1729,0.99058694,0.0015791574,0.9973994493484497,0.0005548878107219934
192,polarity,-1,1730,0.00055781205,0.99874663,,
192,vocab,-1,1731,0.1393224,0.8467082,,
192,cat,-1,1732,0.0013315278,0.997715,,
192,shuffle,-1,1733,0.86644655,0.07224228,0.9396772980690002,0.04354344308376312
192,unrelated,202,1734,0.64962935,0.10979005,,
192,unrelated_token,202,1735,0.74257255,0.06501211,,
193,paraphrase,-1,1737,0.9974377,0.00043725793,0.9981902241706848,0.0003309543535578996
193,translate,-1,1738,0.9970804,0.0005612491,0.9980666041374207,0.0004240720591042191
193,polarity,-1,1739,0.0004428981,0.99853337,,
193,vocab,-1,1740,0.09942475,0.89447725,,
193,cat,-1,1741,0.83963495,0.12771338,,
193,shuffle,-1,1742,0.933885,0.045219176,0.9143543839454651,0.06060340255498886
193,unrelated,173,1743,0.22658427,0.10132238,,
193,unrelated_token,173,1744,0.25593463,0.09469906,,
194,paraphrase,-1,1746,0.9981675,0.0005488455,0.9977744221687317,0.0005073992069810629
194,translate,-1,1747,0.9976687,0.0005896816,0.9982067346572876,0.0004532528400886804
194,polarity,-1,1748,0.00093361374,0.9981633,,
194,vocab,-1,1749,0.58246416,0.4070228,,
194,cat,-1,1750,0.00085189496,0.9983602,,
194,shuffle,-1,1751,0.8976739,0.084977366,0.9022511839866638,0.08029469102621078
194,unrelated,230,1752,0.9477462,0.028341329,,
194,unrelated_token,230,1753,0.9561497,0.023155015,,
195,paraphrase,-1,1755,0.9973437,0.00074227946,0.9980708956718445,0.0003929710073862225
195,translate,-1,1756,0.9969831,0.00096211093,0.9978493452072144,0.0006253788014873862
195,polarity,-1,1757,0.00035189805,0.99900335,,
195,vocab,-1,1758,0.45777765,0.5336306,,
195,cat,-1,1759,0.56313485,0.40284753,,
195,shuffle,-1,1760,0.9500274,0.038660973,0.9405399560928345,0.04209836199879646
195,unrelated,3,1761,0.63261867,0.1315079,,
195,unrelated_token,3,1762,0.6636924,0.11829829,,
196,paraphrase,-1,1764,0.9967528,0.0006955341,0.9980337023735046,0.000425717793405056
196,translate,-1,1765,0.9965501,0.000817774,0.9983781576156616,0.0003930919920094311
196,polarity,-1,1766,0.0019660965,0.9968155,,
196,vocab,-1,1767,0.080724865,0.9167696,,
196,cat,-1,1768,0.008738923,0.98957855,,
196,shuffle,-1,1769,0.9907007,0.004917245,0.9919204711914062,0.004162059631198645
196,unrelated,33,1770,0.4148482,0.009192081,,
196,unrelated_token,33,1771,0.56226355,0.009570912,,
197,paraphrase,-1,1773,0.99790204,0.00040458565,0.9964697360992432,0.0012814200017601252
197,translate,-1,1774,0.9943402,0.0015882397,0.9975785613059998,0.0005748457624576986
197,polarity,-1,1775,0.0005250948,0.9988501,,
197,vocab,-1,1776,0.0024637682,0.9958982,,
197,cat,-1,1777,0.002313308,0.995387,,
197,shuffle,-1,1778,0.8598492,0.11971062,0.9086975455284119,0.07316558808088303
197,unrelated,185,1779,0.075654134,0.008633412,,
197,unrelated_token,185,1780,0.10120305,0.011635292,,
198,paraphrase,-1,1782,0.99862516,0.0002394147,0.9985002279281616,0.0003122166090179235
198,translate,-1,1783,0.99741805,0.000799526,0.998104453086853,0.0005424170522019267
198,polarity,-1,1784,0.00091290055,0.997214,,
198,vocab,-1,1785,0.06211585,0.9217434,,
198,cat,-1,1786,0.0013242174,0.99612075,,
198,shuffle,-1,1787,0.9339848,0.049596157,0.8439123034477234,0.1299484521150589
198,unrelated,21,1788,0.9831898,0.0082204295,,
198,unrelated_token,21,1789,0.9836789,0.0070830584,,
199,paraphrase,-1,1791,0.99627626,0.0011733747,0.9957538843154907,0.0010269024642184377
199,translate,-1,1792,0.9960901,0.0014600157,0.9962509274482727,0.0017038756050169468
199,polarity,-1,1793,0.0005247668,0.9982262,,
199,vocab,-1,1794,0.040040076,0.95620906,,
199,cat,-1,1795,0.047047287,0.9468175,,
199,shuffle,-1,1796,0.9096163,0.07536177,0.8767220377922058,0.10680731385946274
199,unrelated,162,1797,0.4378898,0.15085113,,
199,unrelated_token,162,1798,0.6941952,0.07395785,,
200,paraphrase,-1,1800,0.99768686,0.00052141905,0.9968079924583435,0.0009001377620734274
200,translate,-1,1801,0.99777126,0.0003998197,0.9979935884475708,0.00043240448576398194
200,polarity,-1,1802,0.0003377703,0.9990434,,
200,vocab,-1,1803,0.010855691,0.98775196,,
200,cat,-1,1804,0.0056999433,0.98515594,,
200,shuffle,-1,1805,0.94980335,0.033434063,0.8921675682067871,0.08284281194210052
200,unrelated,140,1806,0.2189989,0.091114186,,
200,unrelated_token,140,1807,0.18600294,0.090983175,,
201,paraphrase,-1,1809,0.99408555,0.001474253,0.9741699695587158,0.018781181424856186
201,translate,-1,1810,0.9963158,0.00136652,0.9957876801490784,0.0024064278695732355
201,polarity,-1,1811,0.00071476784,0.9986357,,
201,vocab,-1,1812,0.005646443,0.99321544,,
201,cat,-1,1813,0.0047583226,0.9920157,,
201,shuffle,-1,1814,0.9319173,0.050437763,0.9716554880142212,0.015311600640416145
201,unrelated,48,1815,0.85568273,0.08715777,,
201,unrelated_token,48,1816,0.84389716,0.08990673,,
202,paraphrase,-1,1818,0.99801385,0.00036842073,0.9987051486968994,0.0002578804560471326
202,translate,-1,1819,0.99446553,0.001182736,0.998043417930603,0.00044877463369630277
202,polarity,-1,1820,0.00063677016,0.9983215,,
202,vocab,-1,1821,0.059785377,0.9363429,,
202,cat,-1,1822,0.10652101,0.75104624,,
202,shuffle,-1,1823,0.97245437,0.017880835,0.9654470086097717,0.0221358984708786
202,unrelated,232,1824,0.85167944,0.016719004,,
202,unrelated_token,232,1825,0.7980284,0.018658184,,
203,paraphrase,-1,1827,0.99798715,0.0004093897,0.9983610510826111,0.00041275518015027046
203,translate,-1,1828,0.9974929,0.00055493985,0.9981648325920105,0.0005477730883285403
203,polarity,-1,1829,0.00057637313,0.9982774,,
203,vocab,-1,1830,0.16661964,0.8267649,,
203,cat,-1,1831,0.001255348,0.9973953,,
203,shuffle,-1,1832,0.88067806,0.09626156,0.8531169891357422,0.11867189407348633
203,unrelated,12,1833,0.31163096,0.10843551,,
203,unrelated_token,12,1834,0.3111817,0.14495602,,
204,paraphrase,-1,1836,0.9980944,0.0003529539,0.9983684420585632,0.00028871503309346735
204,translate,-1,1837,0.99644023,0.0010336492,0.9980442523956299,0.0005487776943482459
204,polarity,-1,1838,0.00058681716,0.99865675,,
204,vocab,-1,1839,0.0009124249,0.998643,,
204,cat,-1,1840,0.0058617475,0.99158746,,
204,shuffle,-1,1841,0.8979309,0.08236636,0.8322239518165588,0.137491837143898
204,unrelated,119,1842,0.3231365,0.24005409,,
204,unrelated_token,119,1843,0.3960785,0.35478795,,
205,paraphrase,-1,1845,0.9977301,0.0003719304,0.9984456896781921,0.00030141446040943265
205,translate,-1,1846,0.9981895,0.000539294,0.9970095157623291,0.0005645072087645531
205,polarity,-1,1847,0.00032236063,0.9992231,,
205,vocab,-1,1848,0.69516826,0.28487888,,
205,cat,-1,1849,0.6960147,0.25887805,,
205,shuffle,-1,1850,0.9841283,0.009036994,0.9789517521858215,0.011441688984632492
205,unrelated,79,1851,0.04940552,0.061938148,,
205,unrelated_token,79,1852,0.03626615,0.05719413,,
206,paraphrase,-1,1854,0.99828184,0.0004968669,0.9985670447349548,0.00033893054933287203
206,translate,-1,1855,0.9969856,0.00067693123,0.9980212450027466,0.0004621065454557538
206,polarity,-1,1856,0.0009084096,0.9981396,,
206,vocab,-1,1857,0.0012389806,0.99794203,,
206,cat,-1,1858,0.0057682013,0.9863013,,
206,shuffle,-1,1859,0.97759604,0.013634941,0.95215904712677,0.032644789665937424
206,unrelated,83,1860,0.046643544,0.92413914,,
206,unrelated_token,83,1861,0.0567388,0.913039,,
207,paraphrase,-1,1863,0.99836963,0.00027175326,0.9984142780303955,0.00024938597925938666
207,translate,-1,1864,0.995576,0.00081220164,0.9981697797775269,0.00036276556784287095
207,polarity,-1,1865,0.0009837906,0.9977799,,
207,vocab,-1,1866,0.0008895857,0.99868363,,
207,cat,-1,1867,0.0021442624,0.9898577,,
207,shuffle,-1,1868,0.9705437,0.017381309,0.9666187167167664,0.0194443017244339
207,unrelated,126,1869,0.37937942,0.09184292,,
207,unrelated_token,126,1870,0.4285755,0.093664095,,
208,paraphrase,-1,1872,0.9976736,0.0005153375,0.9982665181159973,0.00034822127781808376
208,translate,-1,1873,0.9961022,0.00062672724,0.9983072280883789,0.0003408336197026074
208,polarity,-1,1874,0.0020546212,0.9959383,,
208,vocab,-1,1875,0.039961454,0.95177186,,
208,cat,-1,1876,0.0015173247,0.9974778,,
208,shuffle,-1,1877,0.9719659,0.016707273,0.9716862440109253,0.016094006597995758
208,unrelated,9,1878,0.9820477,0.0024011985,,
208,unrelated_token,9,1879,0.98425364,0.0023692816,,
209,paraphrase,-1,1881,0.9975236,0.0006190992,0.9977721571922302,0.000541178451385349
209,translate,-1,1882,0.9962482,0.0008787924,0.9976776242256165,0.0005411271704360843
209,polarity,-1,1883,0.00024766612,0.9993056,,
209,vocab,-1,1884,0.047023557,0.93668586,,
209,cat,-1,1885,0.30144107,0.6681235,,
209,shuffle,-1,1886,0.9596863,0.02593949,0.9579682350158691,0.02636510133743286
209,unrelated,248,1887,0.9528382,0.013751719,,
209,unrelated_token,248,1888,0.9173752,0.01747164,,
210,paraphrase,-1,1890,0.9982691,0.00041676735,0.9987177848815918,0.0003184438683092594
210,translate,-1,1891,0.99838305,0.00044456462,0.9987727999687195,0.0003436670231167227
210,polarity,-1,1892,0.00085085345,0.9971397,,
210,vocab,-1,1893,0.107549556,0.88042015,,
210,cat,-1,1894,0.0013596299,0.99711776,,
210,shuffle,-1,1895,0.9615407,0.025524292,0.9710104465484619,0.018064744770526886
210,unrelated,193,1896,0.7801153,0.075048395,,
210,unrelated_token,193,1897,0.7543067,0.09996327,,
211,paraphrase,-1,1899,0.99702066,0.0004345216,0.9954745173454285,0.0004172272456344217
211,translate,-1,1900,0.99614114,0.0008483429,0.9965974688529968,0.0005479821702465415
211,polarity,-1,1901,0.012036532,0.98076904,,
211,vocab,-1,1902,0.0042134286,0.9905275,,
211,cat,-1,1903,0.07303663,0.8506828,,
211,shuffle,-1,1904,0.8648941,0.057437256,0.9171565175056458,0.03298598900437355
211,unrelated,154,1905,0.8875394,0.036704745,,
211,unrelated_token,154,1906,0.88820004,0.034981593,,
212,paraphrase,-1,1908,0.9974662,0.00045380203,0.9980006814002991,0.00043156385072506964
212,translate,-1,1909,0.9974312,0.00075994874,0.9974045157432556,0.0008695622091181576
212,polarity,-1,1910,0.0003045478,0.9990212,,
212,vocab,-1,1911,0.0069328262,0.9914397,,
212,cat,-1,1912,0.0030789312,0.99418795,,
212,shuffle,-1,1913,0.93832517,0.04683065,0.9063827991485596,0.07083756476640701
212,unrelated,143,1914,0.11184538,0.75726634,,
212,unrelated_token,143,1915,0.18266788,0.6487216,,
213,paraphrase,-1,1917,0.99842864,0.00027604908,0.9982163310050964,0.0002858657098840922
213,translate,-1,1918,0.9947129,0.00080047833,0.997782289981842,0.0005245334468781948
213,polarity,-1,1919,0.00051093474,0.9988569,,
213,vocab,-1,1920,0.0029960128,0.99520266,,
213,cat,-1,1921,0.00091544405,0.99804115,,
213,shuffle,-1,1922,0.98384273,0.0066615283,0.9853941202163696,0.006286183837801218
213,unrelated,124,1923,0.20769112,0.5160523,,
213,unrelated_token,124,1924,0.21380438,0.28628635,,
214,paraphrase,-1,1926,0.998548,0.00027824737,0.9983755350112915,0.00027765650884248316
214,translate,-1,1927,0.99810094,0.0004977481,0.998336911201477,0.00036282630753703415
214,polarity,-1,1928,0.0003319168,0.99913967,,
214,vocab,-1,1929,0.6544634,0.32940638,,
