idx,kind,claim_id,vid,p_entail,p_neutral,p_contra,S_x
130,cat,-1,1174,0.82906014,0.1168417,0.054098185,0.77496195
130,shuffle,-1,1175,0.9781909,0.012087238,0.0097218575,0.968469
130,unrelated,199,1176,0.72974956,0.05148725,0.21876313,0.51098645
130,unrelated_token,199,1177,0.8450327,0.02314362,0.13182366,0.71320903
131,orig,-1,1178,0.9552427,0.011620675,0.033136565,0.92210615
131,paraphrase,-1,1179,0.9424272,0.009551153,0.048021656,0.89440554
131,translate,-1,1180,0.87528384,0.09261531,0.0321009,0.8431829
131,polarity,-1,1181,0.9902936,0.0050663007,0.004640027,0.9856536
131,vocab,-1,1182,0.90770996,0.015152288,0.07713775,0.8305722
131,cat,-1,1183,0.96491176,0.008388984,0.026699219,0.9382125
131,shuffle,-1,1184,0.48470885,0.25072798,0.26456308,0.22014576
131,unrelated,23,1185,0.7681635,0.13782504,0.094011456,0.674152
131,unrelated_token,23,1186,0.7539099,0.15075465,0.09533544,0.65857446
132,orig,-1,1187,0.4144398,0.3943043,0.19125588,0.22318392
132,paraphrase,-1,1188,0.84041625,0.06854906,0.091034725,0.74938154
132,translate,-1,1189,0.8329997,0.08852934,0.07847096,0.75452876
132,polarity,-1,1190,0.9046398,0.07685809,0.018502176,0.8861376
132,vocab,-1,1191,0.4196101,0.049434774,0.53095514,-0.11134502
132,cat,-1,1192,0.56887513,0.141466,0.2896588,0.27921632
132,shuffle,-1,1193,0.64675575,0.15249695,0.2007473,0.44600844
132,unrelated,94,1194,0.28359857,0.67915595,0.03724547,0.2463531
132,unrelated_token,94,1195,0.29868057,0.66184336,0.039476003,0.25920457
133,orig,-1,1196,0.9871962,0.008294328,0.004509548,0.98268664
133,paraphrase,-1,1197,0.9900484,0.0055034272,0.004448115,0.9856003
133,translate,-1,1198,0.8927991,0.0608448,0.04635614,0.84644294
133,polarity,-1,1199,0.994618,0.003369818,0.0020122102,0.9926058
133,vocab,-1,1200,0.9870495,0.0071212235,0.0058292258,0.9812203
133,cat,-1,1201,0.96980816,0.020305412,0.009886407,0.9599218
133,shuffle,-1,1202,0.97134745,0.01707591,0.011576727,0.95977074
133,unrelated,86,1203,0.336087,0.63934004,0.024572978,0.31151402
133,unrelated_token,86,1204,0.3368501,0.6386052,0.024544735,0.31230536
134,orig,-1,1205,0.6625046,0.29384112,0.043654263,0.61885035
134,paraphrase,-1,1206,0.34894308,0.60350865,0.047548242,0.30139485
134,translate,-1,1207,0.41337234,0.57167315,0.014954508,0.39841783
134,polarity,-1,1208,0.97523177,0.023399033,0.0013693221,0.97386247
134,vocab,-1,1209,0.8318446,0.01683155,0.15132383,0.6805208
134,cat,-1,1210,0.72123474,0.22777922,0.050985977,0.67024875
134,shuffle,-1,1211,0.9911073,0.004452872,0.0044398457,0.98666745
134,unrelated,244,1212,0.9363709,0.010023199,0.05360595,0.88276494
134,unrelated_token,244,1213,0.70220613,0.032175947,0.26561797,0.43658817
135,orig,-1,1214,0.90667766,0.07600378,0.017318567,0.8893591
135,paraphrase,-1,1215,0.9883752,0.007236012,0.0043888628,0.9839863
135,translate,-1,1216,0.98739654,0.009977626,0.0026257965,0.9847707
135,polarity,-1,1217,0.96022797,0.017365327,0.02240666,0.9378213
135,vocab,-1,1218,0.95648336,0.016170446,0.027346157,0.92913723
135,cat,-1,1219,0.9531207,0.035836965,0.011042304,0.9420784
135,shuffle,-1,1220,0.9920176,0.004294598,0.0036877417,0.9883299
135,unrelated,69,1221,0.37313345,0.5864484,0.040418193,0.33271527
135,unrelated_token,69,1222,0.2724394,0.6923096,0.035251014,0.23718837
136,orig,-1,1223,0.95146096,0.02542997,0.023109071,0.9283519
136,paraphrase,-1,1224,0.9185678,0.054468382,0.026963804,0.89160395
136,translate,-1,1225,0.798183,0.13186793,0.069949076,0.72823393
136,polarity,-1,1226,0.93567187,0.025576029,0.038752016,0.89691985
136,vocab,-1,1227,0.89399415,0.032979775,0.07302606,0.8209681
136,cat,-1,1228,0.89404017,0.07071384,0.035246007,0.85879415
136,shuffle,-1,1229,0.9543624,0.024220886,0.021416647,0.9329457
136,unrelated,38,1230,0.0043248474,0.009272678,0.98640245,-0.9820776
136,unrelated_token,38,1231,0.004385984,0.008851283,0.9867627,-0.9823767
137,orig,-1,1232,0.00576065,0.99176663,0.0024727904,0.0032878597
137,paraphrase,-1,1233,0.030733988,0.96266454,0.0066014095,0.024132578
137,translate,-1,1234,0.81090087,0.15415977,0.034939382,0.77596146
137,polarity,-1,1235,0.8971487,0.09887925,0.003972119,0.8931766
137,vocab,-1,1236,0.027955687,0.9588905,0.013153849,0.0148018375
137,cat,-1,1237,0.00920187,0.98270124,0.008096866,0.001105004
137,shuffle,-1,1238,0.015208761,0.9822447,0.002546608,0.012662154
137,unrelated,35,1239,0.18706022,0.79411745,0.018822327,0.1682379
137,unrelated_token,35,1240,0.56741816,0.3996186,0.032963254,0.5344549
138,orig,-1,1241,0.55196714,0.28124693,0.16678591,0.38518125
138,paraphrase,-1,1242,0.3937522,0.44270748,0.16354033,0.23021185
138,translate,-1,1243,0.71102136,0.09613236,0.1928462,0.5181752
138,polarity,-1,1244,0.9569287,0.036698747,0.006372616,0.95055604
138,vocab,-1,1245,0.08806934,0.0226789,0.88925177,-0.80118245
138,cat,-1,1246,0.5540834,0.25776708,0.18814954,0.36593387
138,shuffle,-1,1247,0.04504285,0.9416685,0.013288661,0.03175419
138,unrelated,2,1248,0.11124109,0.8684347,0.020324145,0.09091695
138,unrelated_token,2,1249,0.09304531,0.8945867,0.012367992,0.080677316
139,orig,-1,1250,0.014520941,0.9828294,0.0026496297,0.011871312
139,paraphrase,-1,1251,0.016186925,0.98255944,0.0012536988,0.014933226
139,translate,-1,1252,0.011775929,0.98757917,0.0006448563,0.011131072
139,polarity,-1,1253,0.37967998,0.6049519,0.015368153,0.3643118
139,vocab,-1,1254,0.022287501,0.97538733,0.002325121,0.01996238
139,cat,-1,1255,0.0117297955,0.9832302,0.0050399983,0.006689797
139,shuffle,-1,1256,0.9916903,0.007785343,0.0005243945,0.9911659
139,unrelated,74,1257,0.7657516,0.21923089,0.015017516,0.7507341
139,unrelated_token,74,1258,0.781964,0.20443621,0.013599743,0.76836425
140,orig,-1,1259,0.39859596,0.5367625,0.0646415,0.33395445
140,paraphrase,-1,1260,0.53869396,0.37837133,0.08293472,0.45575923
140,translate,-1,1261,0.3229566,0.6460502,0.030993203,0.2919634
140,polarity,-1,1262,0.9199975,0.058555584,0.021446938,0.89855057
140,vocab,-1,1263,0.58043957,0.31735656,0.102203846,0.47823572
140,cat,-1,1264,0.37300098,0.56254417,0.0644549,0.30854607
140,shuffle,-1,1265,0.63712573,0.11012278,0.25275144,0.3843743
140,unrelated,238,1266,0.2193913,0.7462795,0.034329277,0.18506202
140,unrelated_token,238,1267,0.21350725,0.7529862,0.033506595,0.18000066
141,orig,-1,1268,0.15787531,0.7908701,0.05125461,0.1066207
141,paraphrase,-1,1269,0.67352796,0.235631,0.09084107,0.5826869
141,translate,-1,1270,0.19895734,0.75434816,0.04669455,0.15226279
141,polarity,-1,1271,0.8650858,0.12307026,0.011843901,0.85324186
141,vocab,-1,1272,0.24749224,0.6930085,0.05949927,0.18799296
141,cat,-1,1273,0.28694865,0.6462542,0.06679723,0.22015142
141,shuffle,-1,1274,0.26492566,0.69086564,0.044208713,0.22071695
141,unrelated,53,1275,0.98544544,0.008643136,0.0059114005,0.97953403
141,unrelated_token,53,1276,0.9697759,0.019130496,0.011093528,0.95868236
142,orig,-1,1277,0.7242382,0.20053759,0.07522412,0.6490141
142,paraphrase,-1,1278,0.8986466,0.061753795,0.03959962,0.859047
142,translate,-1,1279,0.19987887,0.67387426,0.12624681,0.07363206
142,polarity,-1,1280,0.95854545,0.015253241,0.026201265,0.9323442
142,vocab,-1,1281,0.5298107,0.025566164,0.44462305,0.08518767
142,cat,-1,1282,0.4318568,0.47592583,0.09221739,0.33963943
142,shuffle,-1,1283,0.8271493,0.094587766,0.07826301,0.7488863
142,unrelated,45,1284,0.26187685,0.7023604,0.035762776,0.22611408
142,unrelated_token,45,1285,0.22579437,0.7425234,0.03168228,0.19411209
143,orig,-1,1286,0.032550957,0.80655146,0.16089761,-0.12834665
143,paraphrase,-1,1287,0.13748325,0.7026436,0.1598732,-0.022389948
143,translate,-1,1288,0.061949734,0.6878356,0.2502147,-0.18826497
143,polarity,-1,1289,0.74843866,0.15811169,0.09344965,0.654989
143,vocab,-1,1290,0.62828195,0.040717617,0.33100048,0.29728147
143,cat,-1,1291,0.044578973,0.7825022,0.1729189,-0.12833993
143,shuffle,-1,1292,0.16433166,0.33072543,0.5049429,-0.34061122
143,unrelated,137,1293,0.0032219708,0.9956458,0.001132123,0.0020898478
143,unrelated_token,137,1294,0.0044188164,0.99414945,0.0014317806,0.0029870358
144,orig,-1,1295,0.9243587,0.05744224,0.018198986,0.90615976
144,paraphrase,-1,1296,0.92024475,0.06288389,0.016871339,0.9033734
144,translate,-1,1297,0.8792948,0.108260304,0.012444861,0.86684996
144,polarity,-1,1298,0.992187,0.0044970755,0.0033159354,0.9888711
144,vocab,-1,1299,0.62811685,0.29410508,0.077778034,0.5503388
144,cat,-1,1300,0.91326714,0.067215085,0.01951777,0.89374936
144,shuffle,-1,1301,0.9956649,0.0027694402,0.0015656993,0.9940992
144,unrelated,95,1302,0.8056558,0.069306,0.12503822,0.6806176
144,unrelated_token,95,1303,0.8136982,0.06757974,0.118722014,0.69497615
145,orig,-1,1304,0.9883144,0.007854133,0.0038315386,0.9844828
145,paraphrase,-1,1305,0.8965995,0.09347905,0.009921489,0.886678
145,translate,-1,1306,0.1139841,0.8758392,0.010176737,0.10380736
145,polarity,-1,1307,0.9952728,0.0031863507,0.0015408185,0.993732
145,vocab,-1,1308,0.9174557,0.014275122,0.06826927,0.8491864
145,cat,-1,1309,0.98709315,0.008317796,0.0045890394,0.9825041
145,shuffle,-1,1310,0.9841785,0.013507338,0.0023142206,0.9818643
145,unrelated,111,1311,0.76862293,0.17824781,0.05312914,0.7154938
145,unrelated_token,111,1312,0.72115695,0.23389685,0.044946197,0.67621076
146,orig,-1,1313,0.9130712,0.050862126,0.036066648,0.87700456
146,paraphrase,-1,1314,0.8623234,0.11297422,0.024702292,0.8376211
146,translate,-1,1315,0.23733607,0.73966396,0.022999968,0.2143361
146,polarity,-1,1316,0.9538321,0.032116644,0.014051291,0.9397808
146,vocab,-1,1317,0.9033735,0.041922536,0.054704,0.84866947
146,cat,-1,1318,0.9062833,0.056126814,0.037589878,0.8686935
146,shuffle,-1,1319,0.9325608,0.035807908,0.031631242,0.9009296
146,unrelated,117,1320,0.9673629,0.021164136,0.011473079,0.9558898
146,unrelated_token,117,1321,0.9794413,0.012377602,0.008181095,0.9712602
147,orig,-1,1322,0.5046638,0.03223059,0.46310556,0.041558266
147,paraphrase,-1,1323,0.26340693,0.05311735,0.6834758,-0.42006886
147,translate,-1,1324,0.0063013975,0.0059196153,0.98777896,-0.98147756
147,polarity,-1,1325,0.9109701,0.026429242,0.06260065,0.8483694
147,vocab,-1,1326,0.5241643,0.022873277,0.4529624,0.07120192
147,cat,-1,1327,0.5975989,0.03656072,0.36584038,0.23175853
147,shuffle,-1,1328,0.57426625,0.030853959,0.3948798,0.17938647
147,unrelated,207,1329,0.08016925,0.8531079,0.06672277,0.01344648
147,unrelated_token,207,1330,0.08822694,0.68855816,0.2232149,-0.13498795
148,orig,-1,1331,0.9339815,0.058559746,0.0074586803,0.9265228
148,paraphrase,-1,1332,0.9248802,0.06506374,0.010056104,0.9148241
148,translate,-1,1333,0.6868629,0.30419886,0.008938232,0.67792463
148,polarity,-1,1334,0.9626513,0.029354822,0.007993875,0.95465744
148,vocab,-1,1335,0.889155,0.09493675,0.015908191,0.8732468
148,cat,-1,1336,0.9364611,0.05542105,0.008117816,0.9283433
148,shuffle,-1,1337,0.9598367,0.032067318,0.00809602,0.9517407
148,unrelated,217,1338,0.32407513,0.6656087,0.010316141,0.313759
148,unrelated_token,217,1339,0.5394145,0.4454469,0.015138515,0.524276
149,orig,-1,1340,0.5499516,0.36031502,0.08973331,0.4602183
149,paraphrase,-1,1341,0.6173097,0.32347786,0.0592125,0.5580972
149,translate,-1,1342,0.59209716,0.34858626,0.059316624,0.5327805
149,polarity,-1,1343,0.89963615,0.06866479,0.031699073,0.8679371
149,vocab,-1,1344,0.59197646,0.26045287,0.14757061,0.44440585
149,cat,-1,1345,0.46491978,0.44995612,0.085124165,0.3797956
149,shuffle,-1,1346,0.70951504,0.20335391,0.08713108,0.62238395
149,unrelated,227,1347,0.18893677,0.78187937,0.029183825,0.15975295
149,unrelated_token,227,1348,0.20534618,0.7693131,0.025340708,0.18000548
150,orig,-1,1349,0.69231117,0.24766612,0.060022715,0.63228846
150,paraphrase,-1,1350,0.7766878,0.20960484,0.013707307,0.7629805
150,translate,-1,1351,0.8957802,0.04092567,0.063294135,0.8324861
150,polarity,-1,1352,0.9917502,0.0039980207,0.004251717,0.98749846
150,vocab,-1,1353,0.8882321,0.04776922,0.06399865,0.8242335
150,cat,-1,1354,0.519826,0.42014652,0.0600275,0.45979849
150,shuffle,-1,1355,0.9635198,0.01638513,0.020095097,0.9434247
150,unrelated,93,1356,0.29333845,0.6790417,0.027619833,0.2657186
150,unrelated_token,93,1357,0.3430589,0.624545,0.03239613,0.31066278
151,orig,-1,1358,0.63338363,0.12687041,0.23974591,0.39363772
151,paraphrase,-1,1359,0.883912,0.08247798,0.03361009,0.8503019
151,translate,-1,1360,0.6779428,0.23282602,0.08923121,0.5887116
151,polarity,-1,1361,0.98052615,0.015458931,0.0040150206,0.9765111
151,vocab,-1,1362,0.7533428,0.073291324,0.17336586,0.5799769
151,cat,-1,1363,0.5768138,0.10033315,0.32285306,0.25396076
151,shuffle,-1,1364,0.5989556,0.1423339,0.25871056,0.340245
151,unrelated,253,1365,0.4420688,0.5247134,0.03321782,0.40885097
151,unrelated_token,253,1366,0.3058374,0.6568514,0.03731121,0.2685262
152,orig,-1,1367,0.87725866,0.10479919,0.017942164,0.85931647
152,paraphrase,-1,1368,0.7687285,0.2096974,0.021574145,0.74715436
152,translate,-1,1369,0.8756246,0.107320145,0.017055297,0.8585693
152,polarity,-1,1370,0.9781341,0.013655774,0.008210167,0.9699239
152,vocab,-1,1371,0.08114124,0.89587665,0.022982128,0.058159113
152,cat,-1,1372,0.903409,0.08022127,0.016369719,0.8870393
152,shuffle,-1,1373,0.93508726,0.033565253,0.031347424,0.9037398
152,unrelated,142,1374,0.11915363,0.81069684,0.070149496,0.049004138
152,unrelated_token,142,1375,0.11518461,0.80699176,0.07782371,0.0373609
153,orig,-1,1376,0.585454,0.3974943,0.017051782,0.56840223
153,paraphrase,-1,1377,0.901747,0.08783646,0.010416557,0.8913304
153,translate,-1,1378,0.91661173,0.07506119,0.008327073,0.90828466
153,polarity,-1,1379,0.9785366,0.019712897,0.0017504736,0.97678614
153,vocab,-1,1380,0.9832144,0.01323957,0.0035460247,0.9796684
153,cat,-1,1381,0.3918384,0.59196484,0.016196812,0.37564158
153,shuffle,-1,1382,0.9791837,0.01712982,0.0036865387,0.9754971
153,unrelated,218,1383,0.9664648,0.011462428,0.02207284,0.94439197
153,unrelated_token,218,1384,0.97612834,0.0087132435,0.015158403,0.9609699
154,orig,-1,1385,0.70887893,0.11980347,0.17131752,0.5375614
154,paraphrase,-1,1386,0.8868414,0.08989153,0.023267118,0.8635743
154,translate,-1,1387,0.9971812,0.0018621455,0.00095668004,0.9962245
154,polarity,-1,1388,0.9853087,0.010024823,0.004666531,0.9806422
154,vocab,-1,1389,0.39453158,0.030586854,0.57488155,-0.18034998
154,cat,-1,1390,0.76184684,0.061206974,0.1769462,0.5849006
154,shuffle,-1,1391,0.6304289,0.3234097,0.046161335,0.58426756
154,unrelated,52,1392,0.6672631,0.29393545,0.038801458,0.62846166
154,unrelated_token,52,1393,0.71442413,0.19928649,0.08628944,0.62813467
155,orig,-1,1394,0.9615718,0.010598969,0.02782928,0.9337425
155,paraphrase,-1,1395,0.7880053,0.20416303,0.007831677,0.7801736
155,translate,-1,1396,0.9845333,0.010579991,0.0048866337,0.9796467
155,polarity,-1,1397,0.98560333,0.006745523,0.0076511465,0.9779522
155,vocab,-1,1398,0.9746752,0.010711973,0.0146129625,0.9600622
155,cat,-1,1399,0.9514928,0.01145138,0.03705587,0.91443694
155,shuffle,-1,1400,0.9521409,0.025597688,0.022261389,0.92987955
155,unrelated,187,1401,0.4559939,0.5325905,0.011415584,0.44457832
155,unrelated_token,187,1402,0.30228895,0.6852219,0.012489146,0.2897998
156,orig,-1,1403,0.08801809,0.8909067,0.021075243,0.06694285
156,paraphrase,-1,1404,0.20992346,0.76254386,0.02753261,0.18239085
156,translate,-1,1405,0.5370634,0.4368427,0.026093913,0.5109695
156,polarity,-1,1406,0.2939735,0.69021654,0.01580993,0.27816358
156,vocab,-1,1407,0.37972763,0.37122568,0.24904665,0.13068098
156,cat,-1,1408,0.096846506,0.86276215,0.04039135,0.056455158
156,shuffle,-1,1409,0.76487464,0.20879902,0.026326373,0.7385483
156,unrelated,10,1410,0.7345805,0.115266725,0.15015274,0.5844278
156,unrelated_token,10,1411,0.7782037,0.17574117,0.04605516,0.7321486
157,orig,-1,1412,0.9624009,0.03153109,0.0060679745,0.9563329
157,paraphrase,-1,1413,0.979431,0.01830165,0.0022673516,0.9771636
157,translate,-1,1414,0.41656637,0.5666053,0.016828291,0.39973807
157,polarity,-1,1415,0.99642414,0.0030469282,0.0005289599,0.9958952
157,vocab,-1,1416,0.97544837,0.00575509,0.018796645,0.95665175
157,cat,-1,1417,0.9764494,0.01850614,0.0050444966,0.97140485
157,shuffle,-1,1418,0.8548527,0.13661805,0.0085293,0.8463234
157,unrelated,4,1419,0.53716606,0.43713963,0.025694277,0.5114718
157,unrelated_token,4,1420,0.7172161,0.24144268,0.041341282,0.67587477
158,orig,-1,1421,0.77848643,0.09911852,0.122395046,0.6560914
158,paraphrase,-1,1422,0.13194108,0.7922175,0.07584143,0.056099653
158,translate,-1,1423,0.39311424,0.53379315,0.0730926,0.32002163
158,polarity,-1,1424,0.9443536,0.025141606,0.03050478,0.9138488
158,vocab,-1,1425,0.62333447,0.05806413,0.31860137,0.3047331
158,cat,-1,1426,0.386381,0.079403974,0.53421503,-0.14783403
158,shuffle,-1,1427,0.8303561,0.07515187,0.094491966,0.73586416
158,unrelated,175,1428,0.13546602,0.8563807,0.008153263,0.12731276
158,unrelated_token,175,1429,0.5378225,0.44936752,0.012809971,0.5250125
159,orig,-1,1430,0.9155682,0.041020673,0.043411165,0.872157
159,paraphrase,-1,1431,0.93536985,0.038250808,0.02637938,0.90899044
159,translate,-1,1432,0.6233457,0.28552783,0.09112658,0.5322191
159,polarity,-1,1433,0.9896053,0.008225731,0.002168985,0.9874363
159,vocab,-1,1434,0.92250794,0.01691283,0.06057919,0.86192876
159,cat,-1,1435,0.90289676,0.045084473,0.052018758,0.850878
159,shuffle,-1,1436,0.90989184,0.042307585,0.04780053,0.8620913
159,unrelated,39,1437,0.0107640615,0.9851703,0.0040656766,0.006698385
159,unrelated_token,39,1438,0.008812688,0.98726904,0.0039182524,0.004894436
160,orig,-1,1439,0.9662801,0.026003195,0.007716614,0.9585635
160,paraphrase,-1,1440,0.97150964,0.020956011,0.0075343773,0.96397525
160,translate,-1,1441,0.9490742,0.043594047,0.007331688,0.94174254
160,polarity,-1,1442,0.9920515,0.0063039805,0.0016444916,0.990407
160,vocab,-1,1443,0.9758312,0.01324321,0.0109255295,0.9649057
160,cat,-1,1444,0.96434647,0.028390653,0.0072628967,0.9570836
160,shuffle,-1,1445,0.8236073,0.097314864,0.0790778,0.74452955
160,unrelated,165,1446,0.4086195,0.14073327,0.45064723,-0.04202774
160,unrelated_token,165,1447,0.10091757,0.07166617,0.8274163,-0.7264987
161,orig,-1,1448,0.92824996,0.06561642,0.006133526,0.92211646
161,paraphrase,-1,1449,0.7811272,0.21023755,0.008635272,0.77249193
161,translate,-1,1450,0.70708627,0.28332707,0.009586651,0.69749963
161,polarity,-1,1451,0.9568446,0.034989476,0.008165918,0.94867873
161,vocab,-1,1452,0.78231865,0.13093022,0.08675112,0.69556755
161,cat,-1,1453,0.86534077,0.117404565,0.017254695,0.84808606
161,shuffle,-1,1454,0.94062907,0.053928666,0.0054423185,0.93518674
161,unrelated,88,1455,0.9364139,0.031886246,0.03169996,0.9047139
161,unrelated_token,88,1456,0.9406846,0.032157037,0.027158393,0.91352624
162,orig,-1,1457,0.16709718,0.6868732,0.14602967,0.021067515
162,paraphrase,-1,1458,0.08905897,0.8066679,0.10427312,-0.015214145
162,translate,-1,1459,0.042638376,0.8750133,0.0823483,-0.039709926
162,polarity,-1,1460,0.49136898,0.47904986,0.029581133,0.46178785
162,vocab,-1,1461,0.18319471,0.5479876,0.2688177,-0.08562298
162,cat,-1,1462,0.08858674,0.8462528,0.06516049,0.02342625
162,shuffle,-1,1463,0.103491254,0.86103874,0.035469968,0.06802128
162,unrelated,133,1464,0.09620666,0.879746,0.02404733,0.07215933
162,unrelated_token,133,1465,0.168322,0.7959804,0.035697564,0.13262443
163,orig,-1,1466,0.5560579,0.26905617,0.17488596,0.3811719
163,paraphrase,-1,1467,0.084385164,0.73433536,0.1812795,-0.09689433
163,translate,-1,1468,0.49807766,0.2860743,0.215848,0.28222966
163,polarity,-1,1469,0.7884116,0.19948773,0.01210069,0.7763109
163,vocab,-1,1470,0.10274618,0.09694621,0.8003076,-0.6975614
163,cat,-1,1471,0.6586509,0.10910842,0.23224068,0.4264102
163,shuffle,-1,1472,0.55599004,0.24503827,0.19897167,0.35701835
163,unrelated,34,1473,0.16801818,0.79803073,0.033951074,0.1340671
163,unrelated_token,34,1474,0.11364707,0.85421896,0.032133985,0.08151309
164,orig,-1,1475,0.8223234,0.12995172,0.04772494,0.7745984
164,paraphrase,-1,1476,0.9782949,0.016571531,0.0051336205,0.9731613
164,translate,-1,1477,0.9262324,0.04436944,0.029398093,0.8968343
164,polarity,-1,1478,0.9861602,0.010372223,0.0034674802,0.9826927
164,vocab,-1,1479,0.8321677,0.063113354,0.10471896,0.7274487
164,cat,-1,1480,0.10249972,0.046790507,0.85070974,-0.74821
164,shuffle,-1,1481,0.6392295,0.30055323,0.060217246,0.5790122
164,unrelated,65,1482,0.7915771,0.18710023,0.021322643,0.77025443
164,unrelated_token,65,1483,0.46343747,0.49622568,0.04033684,0.42310062
165,orig,-1,1484,0.5874877,0.20154873,0.21096356,0.37652415
165,paraphrase,-1,1485,0.71980315,0.24912198,0.031074876,0.6887283
165,translate,-1,1486,0.6068604,0.33123568,0.061903946,0.54495645
165,polarity,-1,1487,0.98055583,0.017120352,0.002323786,0.978232
165,vocab,-1,1488,0.70144236,0.13064381,0.16791387,0.5335285
165,cat,-1,1489,0.38442302,0.17289272,0.4426843,-0.058261275
165,shuffle,-1,1490,0.63815933,0.26194805,0.09989262,0.5382667
165,unrelated,29,1491,0.9908703,0.0025440059,0.0065857735,0.9842845
165,unrelated_token,29,1492,0.991484,0.0027794407,0.0057365564,0.98574746
166,orig,-1,1493,0.9890463,0.008424264,0.0025294225,0.98651683
166,paraphrase,-1,1494,0.9970187,0.0021534564,0.00082780264,0.9961909
166,translate,-1,1495,0.99133873,0.0068983543,0.0017630144,0.98957574
166,polarity,-1,1496,0.99226224,0.0063114804,0.0014262743,0.99083596
166,vocab,-1,1497,0.9232123,0.025260108,0.05152757,0.87168473
166,cat,-1,1498,0.9914306,0.006500019,0.0020694314,0.98936117
166,shuffle,-1,1499,0.970385,0.023603247,0.006011706,0.9643733
166,unrelated,115,1500,0.1515343,0.79146695,0.056998715,0.09453559
166,unrelated_token,115,1501,0.29102626,0.6298667,0.079107,0.21191926
167,orig,-1,1502,0.8826037,0.11515226,0.0022440155,0.8803597
167,paraphrase,-1,1503,0.5902332,0.40724868,0.0025180543,0.58771515
167,translate,-1,1504,0.87301046,0.12363796,0.0033516325,0.8696588
167,polarity,-1,1505,0.9613879,0.03578778,0.002824411,0.95856345
167,vocab,-1,1506,0.98573375,0.0123964455,0.0018697564,0.983864
167,cat,-1,1507,0.6962782,0.30093133,0.0027904923,0.6934877
167,shuffle,-1,1508,0.06259468,0.93302506,0.004380242,0.05821444
167,unrelated,70,1509,0.894897,0.07582643,0.029276546,0.86562043
167,unrelated_token,70,1510,0.8304739,0.13246298,0.03706309,0.79341084
168,orig,-1,1511,0.0025632428,0.9954424,0.001994307,0.0005689359
168,paraphrase,-1,1512,0.0029467852,0.9913565,0.005696743,-0.0027499576
168,translate,-1,1513,0.0062666177,0.9727807,0.02095271,-0.014686093
168,polarity,-1,1514,0.002826055,0.99636745,0.00080652174,0.0020195334
168,vocab,-1,1515,0.0032102906,0.99397594,0.0028137707,0.0003965199
168,cat,-1,1516,0.00270112,0.9941316,0.0031671943,-0.00046607433
168,shuffle,-1,1517,0.002377981,0.9956156,0.0020063757,0.0003716054
168,unrelated,5,1518,0.014800992,0.070387825,0.9148112,-0.9000102
168,unrelated_token,5,1519,0.003773479,0.020985207,0.97524124,-0.9714678
169,orig,-1,1520,0.2721149,0.4626571,0.26522797,0.0068869293
169,paraphrase,-1,1521,0.12734057,0.27457002,0.5980894,-0.47074884
169,translate,-1,1522,0.24437577,0.5798217,0.17580253,0.06857324
169,polarity,-1,1523,0.48754513,0.1534878,0.35896704,0.1285781
169,vocab,-1,1524,0.07314887,0.21983652,0.7070146,-0.6338658
169,cat,-1,1525,0.49529043,0.2945804,0.21012917,0.28516126
169,shuffle,-1,1526,0.2570922,0.24994394,0.49296385,-0.23587164
169,unrelated,249,1527,0.0474198,0.4407739,0.51180625,-0.46438646
169,unrelated_token,249,1528,0.04680692,0.24699327,0.7061998,-0.6593929
170,orig,-1,1529,0.4539291,0.51815027,0.027920656,0.42600843
170,paraphrase,-1,1530,0.4470594,0.48126683,0.07167378,0.3753856
170,translate,-1,1531,0.5680057,0.41963997,0.012354327,0.55565137
170,polarity,-1,1532,0.9774169,0.018264016,0.004319062,0.9730978
170,vocab,-1,1533,0.887251,0.086932324,0.025816625,0.8614344
170,cat,-1,1534,0.3694268,0.6073,0.023273239,0.34615356
170,shuffle,-1,1535,0.18343931,0.7857643,0.030796438,0.15264288
170,unrelated,160,1536,0.94936186,0.04015328,0.010484843,0.93887705
170,unrelated_token,160,1537,0.9478247,0.041563254,0.010611965,0.93721277
171,orig,-1,1538,0.75104856,0.19287346,0.056078013,0.69497055
171,paraphrase,-1,1539,0.9080634,0.07479359,0.01714296,0.89092046
171,translate,-1,1540,0.9286563,0.04523025,0.026113428,0.9025428
171,polarity,-1,1541,0.9463849,0.049433235,0.0041819364,0.942203
171,vocab,-1,1542,0.6411626,0.09227807,0.26655936,0.3746032
171,cat,-1,1543,0.70608467,0.20631178,0.08760352,0.61848116
171,shuffle,-1,1544,0.937579,0.0407343,0.021686705,0.91589224
171,unrelated,101,1545,0.0013001376,0.0033493259,0.9953506,-0.99405044
171,unrelated_token,101,1546,0.0011074869,0.0037612435,0.99513125,-0.99402374
172,orig,-1,1547,0.9725061,0.024856724,0.002637206,0.9698689
172,paraphrase,-1,1548,0.96731746,0.030189244,0.0024932555,0.9648242
172,translate,-1,1549,0.8239434,0.17003031,0.006026299,0.81791705
172,polarity,-1,1550,0.98571754,0.0128460685,0.001436371,0.9842812
172,vocab,-1,1551,0.9574228,0.030536804,0.01204041,0.94538236
172,cat,-1,1552,0.9418848,0.04805264,0.010062548,0.93182224
172,shuffle,-1,1553,0.9764124,0.019824378,0.0037632815,0.97264916
172,unrelated,121,1554,0.2023915,0.73471314,0.06289536,0.13949615
172,unrelated_token,121,1555,0.251332,0.69896585,0.049702104,0.2016299
